itemid,datasetid,hasbird,item_dir
188246,ff1010bird,0,Data/188246.wav
93664,ff1010bird,0,Data/93664.wav
15224,ff1010bird,1,Data/15224.wav
155198,ff1010bird,0,Data/155198.wav
39873,ff1010bird,0,Data/39873.wav
152549,ff1010bird,1,Data/152549.wav
127890,ff1010bird,1,Data/127890.wav
133084,ff1010bird,0,Data/133084.wav
91987,ff1010bird,0,Data/91987.wav
72225,ff1010bird,1,Data/72225.wav
103558,ff1010bird,0,Data/103558.wav
157227,ff1010bird,0,Data/157227.wav
89960,ff1010bird,0,Data/89960.wav
148228,ff1010bird,0,Data/148228.wav
113581,ff1010bird,1,Data/113581.wav
55723,ff1010bird,0,Data/55723.wav
62509,ff1010bird,1,Data/62509.wav
82058,ff1010bird,0,Data/82058.wav
174011,ff1010bird,1,Data/174011.wav
73360,ff1010bird,1,Data/73360.wav
123297,ff1010bird,0,Data/123297.wav
58558,ff1010bird,1,Data/58558.wav
71054,ff1010bird,1,Data/71054.wav
38393,ff1010bird,0,Data/38393.wav
127132,ff1010bird,1,Data/127132.wav
128104,ff1010bird,0,Data/128104.wav
104585,ff1010bird,0,Data/104585.wav
77663,ff1010bird,0,Data/77663.wav
17134,ff1010bird,0,Data/17134.wav
187000,ff1010bird,1,Data/187000.wav
73518,ff1010bird,0,Data/73518.wav
73113,ff1010bird,0,Data/73113.wav
111006,ff1010bird,1,Data/111006.wav
17054,ff1010bird,0,Data/17054.wav
74244,ff1010bird,1,Data/74244.wav
37231,ff1010bird,1,Data/37231.wav
44048,ff1010bird,0,Data/44048.wav
89441,ff1010bird,1,Data/89441.wav
2529,ff1010bird,0,Data/2529.wav
144527,ff1010bird,0,Data/144527.wav
72518,ff1010bird,0,Data/72518.wav
161927,ff1010bird,0,Data/161927.wav
178652,ff1010bird,0,Data/178652.wav
191911,ff1010bird,0,Data/191911.wav
56277,ff1010bird,0,Data/56277.wav
25590,ff1010bird,0,Data/25590.wav
86739,ff1010bird,0,Data/86739.wav
75099,ff1010bird,0,Data/75099.wav
49613,ff1010bird,0,Data/49613.wav
171008,ff1010bird,0,Data/171008.wav
169698,ff1010bird,0,Data/169698.wav
73102,ff1010bird,0,Data/73102.wav
139767,ff1010bird,0,Data/139767.wav
146743,ff1010bird,0,Data/146743.wav
127629,ff1010bird,0,Data/127629.wav
32551,ff1010bird,1,Data/32551.wav
54857,ff1010bird,0,Data/54857.wav
165749,ff1010bird,0,Data/165749.wav
102855,ff1010bird,0,Data/102855.wav
150165,ff1010bird,0,Data/150165.wav
131108,ff1010bird,0,Data/131108.wav
102843,ff1010bird,0,Data/102843.wav
182530,ff1010bird,0,Data/182530.wav
118331,ff1010bird,0,Data/118331.wav
34681,ff1010bird,0,Data/34681.wav
161026,ff1010bird,0,Data/161026.wav
87616,ff1010bird,0,Data/87616.wav
183654,ff1010bird,0,Data/183654.wav
162452,ff1010bird,0,Data/162452.wav
161640,ff1010bird,1,Data/161640.wav
108357,ff1010bird,0,Data/108357.wav
3188,ff1010bird,1,Data/3188.wav
48409,ff1010bird,1,Data/48409.wav
74466,ff1010bird,0,Data/74466.wav
82571,ff1010bird,0,Data/82571.wav
17075,ff1010bird,0,Data/17075.wav
141144,ff1010bird,0,Data/141144.wav
66620,ff1010bird,0,Data/66620.wav
172448,ff1010bird,0,Data/172448.wav
121363,ff1010bird,1,Data/121363.wav
96347,ff1010bird,0,Data/96347.wav
61636,ff1010bird,0,Data/61636.wav
111172,ff1010bird,0,Data/111172.wav
48989,ff1010bird,0,Data/48989.wav
150191,ff1010bird,1,Data/150191.wav
77465,ff1010bird,0,Data/77465.wav
55657,ff1010bird,0,Data/55657.wav
107211,ff1010bird,0,Data/107211.wav
14386,ff1010bird,0,Data/14386.wav
2157,ff1010bird,1,Data/2157.wav
39973,ff1010bird,0,Data/39973.wav
17354,ff1010bird,1,Data/17354.wav
167479,ff1010bird,0,Data/167479.wav
165289,ff1010bird,0,Data/165289.wav
113344,ff1010bird,0,Data/113344.wav
102072,ff1010bird,1,Data/102072.wav
64149,ff1010bird,0,Data/64149.wav
38591,ff1010bird,0,Data/38591.wav
43823,ff1010bird,0,Data/43823.wav
38287,ff1010bird,0,Data/38287.wav
91476,ff1010bird,0,Data/91476.wav
123690,ff1010bird,0,Data/123690.wav
75069,ff1010bird,0,Data/75069.wav
107209,ff1010bird,0,Data/107209.wav
78502,ff1010bird,0,Data/78502.wav
146197,ff1010bird,0,Data/146197.wav
146713,ff1010bird,1,Data/146713.wav
56907,ff1010bird,1,Data/56907.wav
11171,ff1010bird,0,Data/11171.wav
73357,ff1010bird,0,Data/73357.wav
127353,ff1010bird,1,Data/127353.wav
141161,ff1010bird,0,Data/141161.wav
65263,ff1010bird,1,Data/65263.wav
81461,ff1010bird,0,Data/81461.wav
149932,ff1010bird,1,Data/149932.wav
79090,ff1010bird,0,Data/79090.wav
73274,ff1010bird,1,Data/73274.wav
111027,ff1010bird,1,Data/111027.wav
126855,ff1010bird,0,Data/126855.wav
188174,ff1010bird,0,Data/188174.wav
58273,ff1010bird,0,Data/58273.wav
98739,ff1010bird,0,Data/98739.wav
112662,ff1010bird,0,Data/112662.wav
16009,ff1010bird,0,Data/16009.wav
55440,ff1010bird,0,Data/55440.wav
21890,ff1010bird,0,Data/21890.wav
113981,ff1010bird,0,Data/113981.wav
11690,ff1010bird,0,Data/11690.wav
55858,ff1010bird,0,Data/55858.wav
121374,ff1010bird,0,Data/121374.wav
89681,ff1010bird,1,Data/89681.wav
184209,ff1010bird,0,Data/184209.wav
172592,ff1010bird,1,Data/172592.wav
66324,ff1010bird,0,Data/66324.wav
155111,ff1010bird,0,Data/155111.wav
160006,ff1010bird,0,Data/160006.wav
93849,ff1010bird,1,Data/93849.wav
63842,ff1010bird,1,Data/63842.wav
69239,ff1010bird,0,Data/69239.wav
126101,ff1010bird,0,Data/126101.wav
56508,ff1010bird,0,Data/56508.wav
46190,ff1010bird,0,Data/46190.wav
81466,ff1010bird,0,Data/81466.wav
57060,ff1010bird,1,Data/57060.wav
152394,ff1010bird,1,Data/152394.wav
34128,ff1010bird,0,Data/34128.wav
187079,ff1010bird,0,Data/187079.wav
155119,ff1010bird,0,Data/155119.wav
68495,ff1010bird,0,Data/68495.wav
48156,ff1010bird,0,Data/48156.wav
164183,ff1010bird,0,Data/164183.wav
166260,ff1010bird,0,Data/166260.wav
192679,ff1010bird,0,Data/192679.wav
167400,ff1010bird,1,Data/167400.wav
107520,ff1010bird,0,Data/107520.wav
155225,ff1010bird,1,Data/155225.wav
127285,ff1010bird,0,Data/127285.wav
51213,ff1010bird,1,Data/51213.wav
179505,ff1010bird,1,Data/179505.wav
20292,ff1010bird,0,Data/20292.wav
157392,ff1010bird,0,Data/157392.wav
14854,ff1010bird,1,Data/14854.wav
95692,ff1010bird,0,Data/95692.wav
66349,ff1010bird,0,Data/66349.wav
48927,ff1010bird,0,Data/48927.wav
74470,ff1010bird,0,Data/74470.wav
179738,ff1010bird,0,Data/179738.wav
43779,ff1010bird,1,Data/43779.wav
36479,ff1010bird,0,Data/36479.wav
46222,ff1010bird,0,Data/46222.wav
8059,ff1010bird,1,Data/8059.wav
55507,ff1010bird,0,Data/55507.wav
59043,ff1010bird,1,Data/59043.wav
71050,ff1010bird,1,Data/71050.wav
157341,ff1010bird,0,Data/157341.wav
24966,ff1010bird,0,Data/24966.wav
69243,ff1010bird,0,Data/69243.wav
152985,ff1010bird,0,Data/152985.wav
34363,ff1010bird,0,Data/34363.wav
35692,ff1010bird,0,Data/35692.wav
181362,ff1010bird,0,Data/181362.wav
76285,ff1010bird,0,Data/76285.wav
90411,ff1010bird,0,Data/90411.wav
150196,ff1010bird,0,Data/150196.wav
39894,ff1010bird,1,Data/39894.wav
65888,ff1010bird,1,Data/65888.wav
53694,ff1010bird,1,Data/53694.wav
65142,ff1010bird,0,Data/65142.wav
28500,ff1010bird,0,Data/28500.wav
117786,ff1010bird,0,Data/117786.wav
77786,ff1010bird,0,Data/77786.wav
172355,ff1010bird,0,Data/172355.wav
120482,ff1010bird,0,Data/120482.wav
55239,ff1010bird,0,Data/55239.wav
161231,ff1010bird,0,Data/161231.wav
186730,ff1010bird,1,Data/186730.wav
32592,ff1010bird,1,Data/32592.wav
160527,ff1010bird,0,Data/160527.wav
94765,ff1010bird,0,Data/94765.wav
75625,ff1010bird,0,Data/75625.wav
111002,ff1010bird,0,Data/111002.wav
52419,ff1010bird,0,Data/52419.wav
179652,ff1010bird,0,Data/179652.wav
15553,ff1010bird,0,Data/15553.wav
162719,ff1010bird,0,Data/162719.wav
72241,ff1010bird,0,Data/72241.wav
176591,ff1010bird,1,Data/176591.wav
57030,ff1010bird,0,Data/57030.wav
58235,ff1010bird,0,Data/58235.wav
141177,ff1010bird,0,Data/141177.wav
161893,ff1010bird,0,Data/161893.wav
181928,ff1010bird,0,Data/181928.wav
16629,ff1010bird,0,Data/16629.wav
43444,ff1010bird,0,Data/43444.wav
140158,ff1010bird,0,Data/140158.wav
109232,ff1010bird,0,Data/109232.wav
72758,ff1010bird,1,Data/72758.wav
42198,ff1010bird,1,Data/42198.wav
65354,ff1010bird,0,Data/65354.wav
123689,ff1010bird,0,Data/123689.wav
183448,ff1010bird,1,Data/183448.wav
377,ff1010bird,1,Data/377.wav
51649,ff1010bird,0,Data/51649.wav
191928,ff1010bird,0,Data/191928.wav
78802,ff1010bird,0,Data/78802.wav
19424,ff1010bird,0,Data/19424.wav
171388,ff1010bird,0,Data/171388.wav
48651,ff1010bird,0,Data/48651.wav
127435,ff1010bird,0,Data/127435.wav
179390,ff1010bird,0,Data/179390.wav
31798,ff1010bird,0,Data/31798.wav
97591,ff1010bird,0,Data/97591.wav
118592,ff1010bird,1,Data/118592.wav
17057,ff1010bird,0,Data/17057.wav
188937,ff1010bird,0,Data/188937.wav
7888,ff1010bird,0,Data/7888.wav
25823,ff1010bird,0,Data/25823.wav
77919,ff1010bird,0,Data/77919.wav
106239,ff1010bird,0,Data/106239.wav
93662,ff1010bird,0,Data/93662.wav
54936,ff1010bird,0,Data/54936.wav
161883,ff1010bird,0,Data/161883.wav
95537,ff1010bird,1,Data/95537.wav
155206,ff1010bird,0,Data/155206.wav
188172,ff1010bird,0,Data/188172.wav
155112,ff1010bird,0,Data/155112.wav
62487,ff1010bird,0,Data/62487.wav
138241,ff1010bird,0,Data/138241.wav
78384,ff1010bird,0,Data/78384.wav
86738,ff1010bird,0,Data/86738.wav
149762,ff1010bird,1,Data/149762.wav
32423,ff1010bird,0,Data/32423.wav
148872,ff1010bird,1,Data/148872.wav
166427,ff1010bird,0,Data/166427.wav
22383,ff1010bird,1,Data/22383.wav
104575,ff1010bird,1,Data/104575.wav
182314,ff1010bird,1,Data/182314.wav
66402,ff1010bird,0,Data/66402.wav
176022,ff1010bird,0,Data/176022.wav
58172,ff1010bird,1,Data/58172.wav
77747,ff1010bird,0,Data/77747.wav
118327,ff1010bird,0,Data/118327.wav
48998,ff1010bird,0,Data/48998.wav
79089,ff1010bird,0,Data/79089.wav
25379,ff1010bird,0,Data/25379.wav
166041,ff1010bird,0,Data/166041.wav
54814,ff1010bird,0,Data/54814.wav
62166,ff1010bird,0,Data/62166.wav
133085,ff1010bird,0,Data/133085.wav
28250,ff1010bird,0,Data/28250.wav
51032,ff1010bird,0,Data/51032.wav
147958,ff1010bird,1,Data/147958.wav
49768,ff1010bird,0,Data/49768.wav
34268,ff1010bird,0,Data/34268.wav
164178,ff1010bird,0,Data/164178.wav
127249,ff1010bird,0,Data/127249.wav
178827,ff1010bird,0,Data/178827.wav
162733,ff1010bird,0,Data/162733.wav
195862,ff1010bird,0,Data/195862.wav
92819,ff1010bird,0,Data/92819.wav
137893,ff1010bird,0,Data/137893.wav
140047,ff1010bird,1,Data/140047.wav
127248,ff1010bird,0,Data/127248.wav
165580,ff1010bird,1,Data/165580.wav
133494,ff1010bird,1,Data/133494.wav
56963,ff1010bird,0,Data/56963.wav
175144,ff1010bird,0,Data/175144.wav
14385,ff1010bird,0,Data/14385.wav
33639,ff1010bird,1,Data/33639.wav
97376,ff1010bird,1,Data/97376.wav
100279,ff1010bird,0,Data/100279.wav
184563,ff1010bird,1,Data/184563.wav
54818,ff1010bird,0,Data/54818.wav
186316,ff1010bird,0,Data/186316.wav
144153,ff1010bird,0,Data/144153.wav
132989,ff1010bird,0,Data/132989.wav
113334,ff1010bird,0,Data/113334.wav
31640,ff1010bird,0,Data/31640.wav
59450,ff1010bird,1,Data/59450.wav
160533,ff1010bird,0,Data/160533.wav
86968,ff1010bird,0,Data/86968.wav
169135,ff1010bird,1,Data/169135.wav
112627,ff1010bird,0,Data/112627.wav
145223,ff1010bird,0,Data/145223.wav
115417,ff1010bird,0,Data/115417.wav
19797,ff1010bird,0,Data/19797.wav
71865,ff1010bird,1,Data/71865.wav
29982,ff1010bird,0,Data/29982.wav
158742,ff1010bird,0,Data/158742.wav
98195,ff1010bird,0,Data/98195.wav
154961,ff1010bird,0,Data/154961.wav
86967,ff1010bird,0,Data/86967.wav
187943,ff1010bird,1,Data/187943.wav
17077,ff1010bird,0,Data/17077.wav
189809,ff1010bird,0,Data/189809.wav
138465,ff1010bird,0,Data/138465.wav
67261,ff1010bird,0,Data/67261.wav
42211,ff1010bird,0,Data/42211.wav
58553,ff1010bird,0,Data/58553.wav
55660,ff1010bird,0,Data/55660.wav
101412,ff1010bird,1,Data/101412.wav
20989,ff1010bird,1,Data/20989.wav
155146,ff1010bird,0,Data/155146.wav
17008,ff1010bird,0,Data/17008.wav
91765,ff1010bird,0,Data/91765.wav
117260,ff1010bird,1,Data/117260.wav
143293,ff1010bird,0,Data/143293.wav
58274,ff1010bird,0,Data/58274.wav
78798,ff1010bird,1,Data/78798.wav
54817,ff1010bird,0,Data/54817.wav
178023,ff1010bird,0,Data/178023.wav
15471,ff1010bird,0,Data/15471.wav
189865,ff1010bird,0,Data/189865.wav
97374,ff1010bird,1,Data/97374.wav
86752,ff1010bird,1,Data/86752.wav
73103,ff1010bird,0,Data/73103.wav
42210,ff1010bird,0,Data/42210.wav
178878,ff1010bird,1,Data/178878.wav
86928,ff1010bird,0,Data/86928.wav
63122,ff1010bird,0,Data/63122.wav
57960,ff1010bird,1,Data/57960.wav
31821,ff1010bird,0,Data/31821.wav
194675,ff1010bird,1,Data/194675.wav
11687,ff1010bird,0,Data/11687.wav
87954,ff1010bird,0,Data/87954.wav
74944,ff1010bird,1,Data/74944.wav
172460,ff1010bird,0,Data/172460.wav
64830,ff1010bird,0,Data/64830.wav
31027,ff1010bird,1,Data/31027.wav
176086,ff1010bird,0,Data/176086.wav
73079,ff1010bird,0,Data/73079.wav
145485,ff1010bird,0,Data/145485.wav
83105,ff1010bird,0,Data/83105.wav
151382,ff1010bird,0,Data/151382.wav
118858,ff1010bird,1,Data/118858.wav
174042,ff1010bird,0,Data/174042.wav
80078,ff1010bird,1,Data/80078.wav
31541,ff1010bird,0,Data/31541.wav
104393,ff1010bird,1,Data/104393.wav
49850,ff1010bird,1,Data/49850.wav
30679,ff1010bird,0,Data/30679.wav
38388,ff1010bird,0,Data/38388.wav
74242,ff1010bird,1,Data/74242.wav
39012,ff1010bird,0,Data/39012.wav
94830,ff1010bird,0,Data/94830.wav
114627,ff1010bird,0,Data/114627.wav
143285,ff1010bird,0,Data/143285.wav
60587,ff1010bird,1,Data/60587.wav
63694,ff1010bird,0,Data/63694.wav
36602,ff1010bird,0,Data/36602.wav
155295,ff1010bird,0,Data/155295.wav
80715,ff1010bird,1,Data/80715.wav
74469,ff1010bird,0,Data/74469.wav
115700,ff1010bird,0,Data/115700.wav
73418,ff1010bird,0,Data/73418.wav
69086,ff1010bird,1,Data/69086.wav
145523,ff1010bird,0,Data/145523.wav
185374,ff1010bird,0,Data/185374.wav
41365,ff1010bird,0,Data/41365.wav
113336,ff1010bird,0,Data/113336.wav
168050,ff1010bird,0,Data/168050.wav
76435,ff1010bird,1,Data/76435.wav
146848,ff1010bird,0,Data/146848.wav
115521,ff1010bird,0,Data/115521.wav
40552,ff1010bird,0,Data/40552.wav
59176,ff1010bird,0,Data/59176.wav
78782,ff1010bird,1,Data/78782.wav
54811,ff1010bird,0,Data/54811.wav
73254,ff1010bird,0,Data/73254.wav
153543,ff1010bird,0,Data/153543.wav
140043,ff1010bird,0,Data/140043.wav
73494,ff1010bird,1,Data/73494.wav
94837,ff1010bird,0,Data/94837.wav
159167,ff1010bird,0,Data/159167.wav
52076,ff1010bird,0,Data/52076.wav
187833,ff1010bird,0,Data/187833.wav
28809,ff1010bird,0,Data/28809.wav
162676,ff1010bird,0,Data/162676.wav
124492,ff1010bird,0,Data/124492.wav
140638,ff1010bird,1,Data/140638.wav
56928,ff1010bird,0,Data/56928.wav
146709,ff1010bird,0,Data/146709.wav
114623,ff1010bird,0,Data/114623.wav
39671,ff1010bird,1,Data/39671.wav
168899,ff1010bird,0,Data/168899.wav
52833,ff1010bird,1,Data/52833.wav
51692,ff1010bird,1,Data/51692.wav
192766,ff1010bird,1,Data/192766.wav
172519,ff1010bird,0,Data/172519.wav
160531,ff1010bird,0,Data/160531.wav
104583,ff1010bird,0,Data/104583.wav
52878,ff1010bird,1,Data/52878.wav
77788,ff1010bird,0,Data/77788.wav
35723,ff1010bird,0,Data/35723.wav
132982,ff1010bird,0,Data/132982.wav
185120,ff1010bird,1,Data/185120.wav
56933,ff1010bird,0,Data/56933.wav
58266,ff1010bird,0,Data/58266.wav
52904,ff1010bird,1,Data/52904.wav
70327,ff1010bird,0,Data/70327.wav
40826,ff1010bird,1,Data/40826.wav
57046,ff1010bird,0,Data/57046.wav
170954,ff1010bird,0,Data/170954.wav
62620,ff1010bird,0,Data/62620.wav
92345,ff1010bird,0,Data/92345.wav
127291,ff1010bird,0,Data/127291.wav
71862,ff1010bird,0,Data/71862.wav
56626,ff1010bird,0,Data/56626.wav
98211,ff1010bird,0,Data/98211.wav
111095,ff1010bird,1,Data/111095.wav
56382,ff1010bird,0,Data/56382.wav
86772,ff1010bird,0,Data/86772.wav
127352,ff1010bird,0,Data/127352.wav
157854,ff1010bird,0,Data/157854.wav
156607,ff1010bird,0,Data/156607.wav
130875,ff1010bird,0,Data/130875.wav
162663,ff1010bird,0,Data/162663.wav
47470,ff1010bird,0,Data/47470.wav
46343,ff1010bird,0,Data/46343.wav
66591,ff1010bird,0,Data/66591.wav
38558,ff1010bird,1,Data/38558.wav
168968,ff1010bird,0,Data/168968.wav
15392,ff1010bird,1,Data/15392.wav
187772,ff1010bird,0,Data/187772.wav
130871,ff1010bird,0,Data/130871.wav
162489,ff1010bird,0,Data/162489.wav
137737,ff1010bird,1,Data/137737.wav
160536,ff1010bird,0,Data/160536.wav
135661,ff1010bird,0,Data/135661.wav
182093,ff1010bird,0,Data/182093.wav
190526,ff1010bird,1,Data/190526.wav
57047,ff1010bird,0,Data/57047.wav
113340,ff1010bird,0,Data/113340.wav
76326,ff1010bird,0,Data/76326.wav
1051,ff1010bird,1,Data/1051.wav
144512,ff1010bird,0,Data/144512.wav
96191,ff1010bird,1,Data/96191.wav
68156,ff1010bird,1,Data/68156.wav
187939,ff1010bird,0,Data/187939.wav
162561,ff1010bird,1,Data/162561.wav
128007,ff1010bird,0,Data/128007.wav
157897,ff1010bird,1,Data/157897.wav
130865,ff1010bird,0,Data/130865.wav
141596,ff1010bird,0,Data/141596.wav
39941,ff1010bird,0,Data/39941.wav
19913,ff1010bird,0,Data/19913.wav
172768,ff1010bird,0,Data/172768.wav
146706,ff1010bird,0,Data/146706.wav
174590,ff1010bird,0,Data/174590.wav
70946,ff1010bird,0,Data/70946.wav
128050,ff1010bird,0,Data/128050.wav
117406,ff1010bird,0,Data/117406.wav
162727,ff1010bird,0,Data/162727.wav
184215,ff1010bird,1,Data/184215.wav
100,ff1010bird,1,Data/100.wav
170414,ff1010bird,0,Data/170414.wav
118956,ff1010bird,0,Data/118956.wav
46345,ff1010bird,0,Data/46345.wav
176246,ff1010bird,1,Data/176246.wav
90083,ff1010bird,0,Data/90083.wav
120383,ff1010bird,1,Data/120383.wav
7875,ff1010bird,0,Data/7875.wav
94400,ff1010bird,0,Data/94400.wav
173447,ff1010bird,1,Data/173447.wav
72015,ff1010bird,0,Data/72015.wav
195343,ff1010bird,0,Data/195343.wav
52046,ff1010bird,0,Data/52046.wav
72858,ff1010bird,1,Data/72858.wav
187863,ff1010bird,0,Data/187863.wav
73105,ff1010bird,0,Data/73105.wav
171017,ff1010bird,0,Data/171017.wav
132363,ff1010bird,0,Data/132363.wav
175528,ff1010bird,0,Data/175528.wav
127309,ff1010bird,0,Data/127309.wav
162731,ff1010bird,0,Data/162731.wav
25907,ff1010bird,0,Data/25907.wav
48519,ff1010bird,0,Data/48519.wav
71823,ff1010bird,0,Data/71823.wav
140795,ff1010bird,0,Data/140795.wav
151561,ff1010bird,1,Data/151561.wav
127178,ff1010bird,0,Data/127178.wav
116230,ff1010bird,1,Data/116230.wav
147638,ff1010bird,1,Data/147638.wav
101389,ff1010bird,1,Data/101389.wav
112535,ff1010bird,1,Data/112535.wav
168897,ff1010bird,0,Data/168897.wav
141376,ff1010bird,0,Data/141376.wav
178428,ff1010bird,0,Data/178428.wav
22423,ff1010bird,0,Data/22423.wav
53581,ff1010bird,0,Data/53581.wav
41487,ff1010bird,0,Data/41487.wav
148879,ff1010bird,1,Data/148879.wav
153501,ff1010bird,1,Data/153501.wav
191298,ff1010bird,0,Data/191298.wav
184356,ff1010bird,0,Data/184356.wav
87,ff1010bird,0,Data/87.wav
370,ff1010bird,0,Data/370.wav
96921,ff1010bird,1,Data/96921.wav
100302,ff1010bird,0,Data/100302.wav
129454,ff1010bird,0,Data/129454.wav
120125,ff1010bird,0,Data/120125.wav
191742,ff1010bird,1,Data/191742.wav
161922,ff1010bird,0,Data/161922.wav
75073,ff1010bird,0,Data/75073.wav
137837,ff1010bird,0,Data/137837.wav
169924,ff1010bird,0,Data/169924.wav
125742,ff1010bird,0,Data/125742.wav
187004,ff1010bird,0,Data/187004.wav
43620,ff1010bird,0,Data/43620.wav
101319,ff1010bird,0,Data/101319.wav
17852,ff1010bird,0,Data/17852.wav
69240,ff1010bird,0,Data/69240.wav
194578,ff1010bird,1,Data/194578.wav
44698,ff1010bird,0,Data/44698.wav
38291,ff1010bird,0,Data/38291.wav
145081,ff1010bird,1,Data/145081.wav
127737,ff1010bird,0,Data/127737.wav
157204,ff1010bird,0,Data/157204.wav
40565,ff1010bird,0,Data/40565.wav
128573,ff1010bird,0,Data/128573.wav
105027,ff1010bird,0,Data/105027.wav
88575,ff1010bird,0,Data/88575.wav
44549,ff1010bird,0,Data/44549.wav
126335,ff1010bird,0,Data/126335.wav
68642,ff1010bird,1,Data/68642.wav
147240,ff1010bird,0,Data/147240.wav
157474,ff1010bird,0,Data/157474.wav
46232,ff1010bird,0,Data/46232.wav
44280,ff1010bird,0,Data/44280.wav
109082,ff1010bird,0,Data/109082.wav
89988,ff1010bird,1,Data/89988.wav
142335,ff1010bird,0,Data/142335.wav
148942,ff1010bird,1,Data/148942.wav
140198,ff1010bird,1,Data/140198.wav
118899,ff1010bird,1,Data/118899.wav
9225,ff1010bird,0,Data/9225.wav
127190,ff1010bird,1,Data/127190.wav
111184,ff1010bird,0,Data/111184.wav
107090,ff1010bird,1,Data/107090.wav
94402,ff1010bird,0,Data/94402.wav
147937,ff1010bird,0,Data/147937.wav
80716,ff1010bird,1,Data/80716.wav
56168,ff1010bird,0,Data/56168.wav
38301,ff1010bird,1,Data/38301.wav
96429,ff1010bird,1,Data/96429.wav
149074,ff1010bird,1,Data/149074.wav
125244,ff1010bird,0,Data/125244.wav
40551,ff1010bird,0,Data/40551.wav
153486,ff1010bird,0,Data/153486.wav
61638,ff1010bird,0,Data/61638.wav
157514,ff1010bird,0,Data/157514.wav
161608,ff1010bird,0,Data/161608.wav
107638,ff1010bird,1,Data/107638.wav
141110,ff1010bird,1,Data/141110.wav
15541,ff1010bird,1,Data/15541.wav
86768,ff1010bird,0,Data/86768.wav
22523,ff1010bird,0,Data/22523.wav
52788,ff1010bird,0,Data/52788.wav
87939,ff1010bird,0,Data/87939.wav
165113,ff1010bird,0,Data/165113.wav
56276,ff1010bird,0,Data/56276.wav
159166,ff1010bird,0,Data/159166.wav
62311,ff1010bird,0,Data/62311.wav
42916,ff1010bird,1,Data/42916.wav
105233,ff1010bird,0,Data/105233.wav
75962,ff1010bird,0,Data/75962.wav
167863,ff1010bird,0,Data/167863.wav
65353,ff1010bird,0,Data/65353.wav
127626,ff1010bird,0,Data/127626.wav
131483,ff1010bird,0,Data/131483.wav
58510,ff1010bird,0,Data/58510.wav
1046,ff1010bird,0,Data/1046.wav
148034,ff1010bird,0,Data/148034.wav
74481,ff1010bird,0,Data/74481.wav
157380,ff1010bird,0,Data/157380.wav
66035,ff1010bird,0,Data/66035.wav
63695,ff1010bird,0,Data/63695.wav
48652,ff1010bird,0,Data/48652.wav
127437,ff1010bird,0,Data/127437.wav
127376,ff1010bird,0,Data/127376.wav
116663,ff1010bird,1,Data/116663.wav
166170,ff1010bird,0,Data/166170.wav
117891,ff1010bird,0,Data/117891.wav
43710,ff1010bird,0,Data/43710.wav
39728,ff1010bird,0,Data/39728.wav
39979,ff1010bird,0,Data/39979.wav
111019,ff1010bird,1,Data/111019.wav
26913,ff1010bird,0,Data/26913.wav
48418,ff1010bird,1,Data/48418.wav
50346,ff1010bird,1,Data/50346.wav
95088,ff1010bird,0,Data/95088.wav
80789,ff1010bird,1,Data/80789.wav
148877,ff1010bird,1,Data/148877.wav
189324,ff1010bird,1,Data/189324.wav
185142,ff1010bird,0,Data/185142.wav
68063,ff1010bird,0,Data/68063.wav
113322,ff1010bird,0,Data/113322.wav
150163,ff1010bird,0,Data/150163.wav
94638,ff1010bird,0,Data/94638.wav
184236,ff1010bird,0,Data/184236.wav
120905,ff1010bird,1,Data/120905.wav
15653,ff1010bird,0,Data/15653.wav
102082,ff1010bird,0,Data/102082.wav
112398,ff1010bird,0,Data/112398.wav
19375,ff1010bird,1,Data/19375.wav
43549,ff1010bird,1,Data/43549.wav
100391,ff1010bird,0,Data/100391.wav
62683,ff1010bird,0,Data/62683.wav
78790,ff1010bird,0,Data/78790.wav
127133,ff1010bird,0,Data/127133.wav
172456,ff1010bird,0,Data/172456.wav
192601,ff1010bird,1,Data/192601.wav
76714,ff1010bird,0,Data/76714.wav
146849,ff1010bird,0,Data/146849.wav
38395,ff1010bird,0,Data/38395.wav
45987,ff1010bird,0,Data/45987.wav
78559,ff1010bird,0,Data/78559.wav
19376,ff1010bird,0,Data/19376.wav
86753,ff1010bird,1,Data/86753.wav
140830,ff1010bird,0,Data/140830.wav
52873,ff1010bird,0,Data/52873.wav
71055,ff1010bird,1,Data/71055.wav
101458,ff1010bird,1,Data/101458.wav
104387,ff1010bird,0,Data/104387.wav
26400,ff1010bird,0,Data/26400.wav
141378,ff1010bird,0,Data/141378.wav
47052,ff1010bird,1,Data/47052.wav
155396,ff1010bird,0,Data/155396.wav
22160,ff1010bird,0,Data/22160.wav
190681,ff1010bird,1,Data/190681.wav
195739,ff1010bird,0,Data/195739.wav
131981,ff1010bird,0,Data/131981.wav
150193,ff1010bird,0,Data/150193.wav
93074,ff1010bird,1,Data/93074.wav
188510,ff1010bird,0,Data/188510.wav
105271,ff1010bird,0,Data/105271.wav
39932,ff1010bird,0,Data/39932.wav
23258,ff1010bird,0,Data/23258.wav
108771,ff1010bird,1,Data/108771.wav
91751,ff1010bird,0,Data/91751.wav
140798,ff1010bird,0,Data/140798.wav
130148,ff1010bird,0,Data/130148.wav
157762,ff1010bird,1,Data/157762.wav
111028,ff1010bird,1,Data/111028.wav
121551,ff1010bird,0,Data/121551.wav
115413,ff1010bird,0,Data/115413.wav
